Date,Adj Close,Close,High,Low,Open,Volume
5/16/2016,21.50829697,23.46999931,23.59749985,22.91250038,23.09749985,245039200
5/17/2016,21.41893959,23.37249947,23.67499924,23.25250053,23.63750076,187667600
5/18/2016,21.66408348,23.63999939,23.80249977,23.47249985,23.54000092,168249600
5/19/2016,21.581604,23.54999924,23.65999985,23.39249992,23.65999985,121768400
5/20/2016,21.81529427,23.80500031,23.85750008,23.62999916,23.65999985,128104000
5/23/2016,22.09251022,24.10750008,24.29750061,23.91749954,23.96750069,152074400
5/24/2016,22.42929077,24.47500038,24.52249908,24.20999908,24.30500031,140560800
5/25/2016,22.82335091,24.90500069,24.93499947,24.52750015,24.66749954,152675200
5/26/2016,23.00434113,25.10250092,25.18250084,24.65999985,24.92000008,225324800
5/27/2016,22.99060059,25.08749962,25.11750031,24.8125,24.86000061,145364800
5/31/2016,22.87833977,24.96500015,25.10000038,24.70499992,24.89999962,169228800
6/1/2016,22.55758858,24.61499977,24.88500023,24.58250046,24.75499916,116693200
6/2/2016,22.3880558,24.43000031,24.45999908,24.15749931,24.39999962,160766400
6/3/2016,22.43387794,24.47999954,24.56749916,24.36249924,24.44750023,114019600
6/6/2016,22.59653282,24.65749931,25.47249985,24.38750076,24.49749947,93170000
6/7/2016,22.68818283,24.75749969,24.96750069,24.73999977,24.8125,89638000
6/8/2016,22.66756248,24.73500061,24.88999939,24.67000008,24.75499916,83392400
6/9/2016,22.83022308,24.91250038,24.99749947,24.61499977,24.625,106405600
6/10/2016,22.64236069,24.70750046,24.83749962,24.62000084,24.63249969,126851600
6/13/2016,22.30099106,24.33499908,24.78000069,24.27499962,24.67250061,152082000
6/14/2016,22.3284874,24.36499977,24.62000084,24.1875,24.32999992,127727600
6/15/2016,22.25517845,24.28499985,24.60250092,24.25749969,24.45499992,117780800
6/16/2016,22.34910965,24.38750076,24.4375,24.01749992,24.11249924,125307200
6/17/2016,21.84049416,23.83250046,24.16250038,23.82500076,24.15500069,244032800
6/20/2016,21.78779984,23.77499962,24.14249992,23.75749969,24,137647600
6/21/2016,21.97337341,23.97750092,24.08749962,23.67000008,23.73500061,142185600
6/22/2016,21.89089394,23.88750076,24.22249985,23.83749962,24.0625,116876400
6/23/2016,22.01690674,24.02499962,24.07250023,23.8125,23.98500061,128960800
6/24/2016,21.39832497,23.35000038,23.66500092,23.16250038,23.22750092,301245600
6/27/2016,21.08674049,23.01000023,23.26250076,22.875,23.25,181958400
6/28/2016,21.44185257,23.39749908,23.41500092,23.03499985,23.22500038,161779600
6/29/2016,21.62742996,23.60000038,23.63750076,23.40749931,23.49250031,146124000
6/30/2016,21.9023571,23.89999962,23.94249916,23.57500076,23.61000061,143345600
7/1/2016,21.96879578,23.97249985,24.11750031,23.83250046,23.87249947,104106000
7/5/2016,21.76259613,23.74749947,23.85000038,23.61499977,23.84749985,110820800
7/6/2016,21.88631439,23.88249969,23.91500092,23.59250069,23.64999962,123796400
7/7/2016,21.98024559,23.98500061,24.125,23.90500069,23.92499924,100558400
7/8/2016,22.1497879,24.17000008,24.22249985,24.01250076,24.12249947,115648400
7/11/2016,22.21852112,24.24500084,24.41250038,24.18250084,24.1875,95179600
7/12/2016,22.31932259,24.35499954,24.42499924,24.28000069,24.29249954,96670000
7/13/2016,22.19332123,24.21750069,24.41749954,24.20999908,24.35250092,103568800
7/14/2016,22.63319397,24.69750023,24.74749947,24.32999992,24.34749985,155676000
7/15/2016,22.63090134,24.69499969,24.82500076,24.625,24.72999954,120548000
7/18/2016,22.87145996,24.95750046,25.03249931,24.64999962,24.67499924,145975600
7/19/2016,22.88062859,24.96750069,25,24.83499908,24.88999939,95119600
7/20/2016,22.90125084,24.98999977,25.11499977,24.93499947,25,105104000
7/21/2016,22.7798233,24.85750008,25.25,24.78249931,24.95750046,130808000
7/22/2016,22.60341072,24.66500092,24.82500076,24.57749939,24.81500053,113254800
7/25/2016,22.30099106,24.33499908,24.70999908,24.22999954,24.5625,161531600
7/26/2016,22.14749527,24.16749954,24.49250031,24.10499954,24.20499992,224959200
7/27/2016,23.58626938,25.73749924,26.08749962,25.6875,26.06749916,369379200
7/28/2016,23.90472221,26.08499908,26.11249924,25.70499992,25.70750046,159479200
7/29/2016,23.87493515,26.05249977,26.13750076,25.92000008,26.04750061,110934800
8/1/2016,24.2964859,26.51250076,26.53750038,26.10250092,26.10250092,152671600
8/2/2016,23.93679619,26.12000084,26.51749992,26,26.51250076,135266400
8/3/2016,24.23692131,26.44750023,26.45999908,26.19249916,26.20249939,120810400
8/4/2016,24.38664627,26.46750069,26.5,26.31999969,26.39500046,109634800
8/5/2016,24.75750351,26.87000084,26.91250038,26.54500008,26.56749916,162213600
8/8/2016,24.96250916,27.09250069,27.09250069,26.79000092,26.87999916,112148800
8/9/2016,25.06386375,27.20249939,27.23500061,27.00250053,27.05750084,105260800
8/10/2016,24.87728119,27,27.22500038,26.94000053,27.17749977,96034000
8/11/2016,24.86116219,26.98250008,27.23250008,26.96249962,27.12999916,109938000
8/12/2016,24.91873932,27.04500008,27.11000061,26.94499969,26.94499969,74641600
8/15/2016,25.21819496,27.37000084,27.38500023,27.02000046,27.03499985,103472800
8/16/2016,25.1951561,27.34499931,27.55750084,27.30249977,27.40749931,135177600
8/17/2016,25.15830231,27.30500031,27.34250069,27.08499908,27.27499962,101424000
8/18/2016,25.12605476,27.27000046,27.39999962,27.25499916,27.30750084,87938800
8/19/2016,25.19055367,27.34000015,27.42250061,27.09000015,27.19249916,101472400
8/22/2016,24.9947567,27.12750053,27.27499962,26.96249962,27.21500015,103280800
8/23/2016,25.07307625,27.21249962,27.32999992,27.13249969,27.14749908,85030800
8/24/2016,24.88419533,27.00749969,27.1875,26.92000008,27.14249992,94700400
8/25/2016,24.77823448,26.89249992,26.96999931,26.67000008,26.84749985,100344800
8/26/2016,24.63311768,26.73500061,26.98749924,26.57749939,26.85250092,111065200
8/29/2016,24.60547638,26.70499992,26.86000061,26.57250023,26.65500069,99881200
8/30/2016,24.41659546,26.5,26.625,26.375,26.45000076,99455600
8/31/2016,24.43962479,26.52499962,26.64249992,26.40999985,26.41500092,118649600
9/1/2016,24.58474731,26.68250084,26.70000076,26.40500069,26.53499985,106806000
9/2/2016,24.81509018,26.93250084,27,26.70499992,26.92499924,107210000
9/6/2016,24.80817795,26.92499924,27.07500076,26.87750053,26.97500038,107521600
9/7/2016,24.96020889,27.09000015,27.19000053,26.76749992,26.95750046,169457200
9/8/2016,24.30602646,26.37999916,26.81749916,26.30999947,26.8125,212008000
9/9/2016,23.7555027,25.78249931,26.43000031,25.78249931,26.15999985,186228000
9/12/2016,24.28759956,26.36000061,26.43000031,25.63249969,25.66250038,181171200
9/13/2016,24.86576271,26.98749924,27.19750023,26.80999947,26.87750053,248704800
9/14/2016,25.74568748,27.94249916,28.25749969,27.14999962,27.18250084,443554800
9/15/2016,26.62099838,28.89249992,28.93250084,28.37249947,28.46500015,359934400
9/16/2016,26.47127151,28.72999954,29.03249931,28.51000023,28.78000069,319547600
9/19/2016,26.16261864,28.39500046,29.04500008,28.3125,28.79750061,188092000
9/20/2016,26.16030884,28.39249992,28.53000069,28.12750053,28.26250076,138057200
9/21/2016,26.15569496,28.38750076,28.49749947,28.11000061,28.46249962,144012800
9/22/2016,26.40217018,28.65500069,28.73500061,28.5,28.58749962,124296000
9/23/2016,25.96220779,28.17749977,28.69750023,27.88750076,28.60499954,209924800
9/26/2016,26.00137138,28.21999931,28.34749985,27.88750076,27.90999985,119477600
9/27/2016,26.04973221,28.27249908,28.29500008,28.08499908,28.25,98429600
9/28/2016,26.24783325,28.48749924,28.65999985,28.35750008,28.42250061,118564400
9/29/2016,25.84012794,28.04500008,28.45000076,27.95000076,28.29000092,143548000
9/30/2016,26.04053116,28.26250076,28.34250069,27.95000076,28.11499977,145516400
10/3/2016,25.91844368,28.12999916,28.26250076,28.06999969,28.17749977,86807200
10/4/2016,26.02900696,28.25,28.57749939,28.15749931,28.26499939,118947200
10/5/2016,26.04053116,28.26250076,28.41500092,28.17250061,28.35000038,85812400
10/6/2016,26.23401642,28.47249985,28.58499908,28.28249931,28.42499924,115117200
10/7/2016,26.27317429,28.51499939,28.63999939,28.37750053,28.57749939,97433600
10/10/2016,26.73155785,29.01250076,29.1875,28.68000031,28.75499916,144944000
10/11/2016,26.78914642,29.07500076,29.67250061,29.04999924,29.42499924,256164000
10/12/2016,27.02870941,29.33499908,29.49500084,29.1875,29.33749962,150347200
10/13/2016,26.94578362,29.24500084,29.36000061,28.93000031,29.19750023,140769600
10/14/2016,27.09550285,29.40749931,29.54249954,29.28249931,29.46999931,142608800
10/17/2016,27.07707787,29.38750076,29.45999908,29.19499969,29.33250046,94499600
10/18/2016,27.05864906,29.36750031,29.55249977,29.36249924,29.54500008,98214000
10/19/2016,26.97803307,29.28000069,29.44000053,28.45000076,29.3125,80138400
10/20/2016,26.96421051,29.26499939,29.34499931,29.08250046,29.21500015,96503200
10/21/2016,26.85824776,29.14999962,29.22750092,29.06999969,29.20249939,92770800
10/24/2016,27.10011482,29.41250038,29.43499947,29.25,29.27499962,94154800
10/25/2016,27.23832321,29.5625,29.59000015,29.32749939,29.48749924,192516000
10/26/2016,26.62559891,28.89749908,28.92499924,28.32749939,28.57749939,264536800
10/27/2016,26.36992073,28.62000084,28.96500015,28.52499962,28.84749985,138248000
10/28/2016,26.19485855,28.43000031,28.80249977,28.36249924,28.46750069,151446800
10/31/2016,26.1533947,28.38500023,28.55750084,28.29999924,28.41250038,105677600
11/1/2016,25.6811924,27.87249947,28.44249916,27.63249969,28.36499977,175303200
11/2/2016,25.70421982,27.89749908,28.08749962,27.80750084,27.85000038,113326800
11/3/2016,25.4287014,27.45750046,27.86499977,27.38750076,27.74500084,107730400
11/4/2016,25.19949532,27.20999908,27.5625,27.02750015,27.13249969,123348000
11/7/2016,25.56299019,27.60250092,27.62750053,27.36499977,27.52000046,130240000
11/8/2016,25.71348953,27.76499939,27.93000031,27.42499924,27.57749939,97016800
11/9/2016,25.67180061,27.71999931,27.82999992,27.01250076,27.46999931,236705600
11/10/2016,24.95638847,26.94750023,27.77249908,26.45750046,27.77249908,228538000
11/11/2016,25.10456276,27.10750008,27.21750069,26.63750076,26.78000069,136575600
11/14/2016,24.47480774,26.42749977,26.95249939,26.02000046,26.92749977,204702000
11/15/2016,24.7989502,26.77750015,26.92000008,26.54000092,26.64249992,129058000
11/16/2016,25.46575165,27.49749947,27.55750084,26.64999962,26.67499924,235362000
11/17/2016,25.45648384,27.48749924,27.58749962,27.20750046,27.45249939,110528000
11/18/2016,25.48195076,27.51499939,27.63500023,27.41500092,27.43000031,113715600
11/21/2016,25.86861229,27.93250084,27.99749947,27.50250053,27.53000069,117058400
11/22/2016,25.88481331,27.95000076,28.10499954,27.85000038,27.98749924,103862000
11/23/2016,25.75284195,27.80750084,27.87750053,27.58250046,27.84000015,109705600
11/25/2016,25.88249779,27.94750023,27.96750069,27.73749924,27.78249931,45903600
11/28/2016,25.83156395,27.89249992,28.11750031,27.84749985,27.85750008,108776000
11/29/2016,25.80609512,27.86499977,28.00749969,27.51749992,27.69499969,114115200
11/30/2016,25.58845901,27.62999916,28.04999924,27.56749916,27.89999962,144649200
12/1/2016,25.34998322,27.37249947,27.73500061,27.25749969,27.59250069,148347600
12/2/2016,25.44491005,27.47500038,27.52249908,27.21249962,27.29249954,106112000
12/5/2016,25.26200867,27.27750015,27.50749969,27.0625,27.5,137298000
12/6/2016,25.45648384,27.48749924,27.59000015,27.29750061,27.375,104782000
12/7/2016,25.70653725,27.75749969,27.79750061,27.29000092,27.31500053,119994800
12/8/2016,25.95890427,28.03000069,28.10750008,27.64999962,27.71500015,108273200
12/9/2016,26.38259506,28.48749924,28.67499924,28.07749939,28.07749939,137610400
12/12/2016,26.23211098,28.32500076,28.75,28.12249947,28.32250023,105497600
12/13/2016,26.66969299,28.79750061,28.97999954,28.4375,28.45999908,174935200
12/14/2016,26.66969299,28.79750061,29.04999924,28.74500084,28.76000023,136127200
12/15/2016,26.81555176,28.95499992,29.18250084,28.80750084,28.84499931,186098000
12/16/2016,26.85028648,28.99250031,29.125,28.91250038,29.11750031,177404400
12/19/2016,27.00540733,29.15999985,29.34499931,28.9375,28.95000076,111117600
12/20/2016,27.07718277,29.23749924,29.375,29.17000008,29.18499947,85700000
12/21/2016,27.1026535,29.26499939,29.35000038,29.19499969,29.20000076,95132800
12/22/2016,26.92436981,29.07250023,29.12750053,28.90999985,29.08749962,104343600
12/23/2016,26.9776268,29.12999916,29.12999916,28.89749908,28.89749908,56998000
12/27/2016,27.14895248,29.31500053,29.45000076,29.12249947,29.12999916,73187600
12/28/2016,27.03319359,29.19000053,29.50499916,29.04999924,29.37999916,83623600
12/29/2016,27.02624893,29.18250084,29.27750015,29.10000038,29.11249924,60158000
12/30/2016,26.81555176,28.95499992,29.29999924,28.85750008,29.16250038,122345200
1/3/2017,26.89196205,29.03750038,29.08250046,28.69000053,28.95000076,115127600
1/4/2017,26.86186028,29.00499916,29.12750053,28.9375,28.96249962,84472400
1/5/2017,26.99846458,29.15250015,29.21500015,28.95249939,28.97999954,88774400
1/6/2017,27.29944992,29.47750092,29.54000092,29.11750031,29.19499969,127007600
1/9/2017,27.54949951,29.74749947,29.85750008,29.48500061,29.48749924,134247600
1/10/2017,27.57728195,29.77750015,29.84499931,29.57500076,29.69249916,97848400
1/11/2017,27.72546005,29.9375,29.98250008,29.64999962,29.68499947,110354400
1/12/2017,27.60969925,29.8125,29.82500076,29.55249977,29.72500038,108344800
1/13/2017,27.56107712,29.76000023,29.90500069,29.70249939,29.77750015,104447600
1/17/2017,27.78333855,30,30.05999947,29.55500031,29.58499908,137759200
1/18/2017,27.78102684,29.99749947,30.125,29.92749977,30,94852000
1/19/2017,27.73240471,29.94499969,30.02249908,29.84250069,29.85000038,102389200
1/20/2017,27.78333855,30,30.11249924,29.93250084,30.11249924,130391600
1/23/2017,27.80186462,30.02000046,30.20249939,29.94249916,30,88200800
1/24/2017,27.7763958,29.99250031,30.02499962,29.875,29.88750076,92844000
1/25/2017,28.21861649,30.46999931,30.52499962,30.06999969,30.10499954,129510400
1/26/2017,28.23250771,30.48500061,30.61000061,30.39999962,30.41749954,105350400
1/27/2017,28.23481941,30.48749924,30.58749962,30.39999962,30.53499985,82251600
1/30/2017,28.16073418,30.40749931,30.40749931,30.16500092,30.23250008,121510000
1/31/2017,28.0959053,30.33749962,30.34749985,30.15500069,30.28750038,196804000
2/1/2017,29.80921364,32.1875,32.62250137,31.75250053,31.75749969,447940000
2/2/2017,29.75827408,32.13249969,32.34749985,31.94499969,31.99500084,134841600
2/3/2017,29.88561821,32.27000046,32.29750061,32.04000092,32.07749939,98029200
2/6/2017,30.16576576,32.57249832,32.625,32.22499847,32.28250122,107383600
2/7/2017,30.45285988,32.88249969,33.02249908,32.61249924,32.63499832,152735200
2/8/2017,30.57093048,33.00999832,33.05500031,32.80500031,32.83750153,92016400
2/9/2017,30.79184341,33.10499954,33.11249924,32.77999878,32.91249847,113399600
2/10/2017,30.72207451,33.02999878,33.23500061,33.01250076,33.11500168,80262000
2/13/2017,30.99414635,33.32249832,33.45500183,33.1875,33.27000046,92141600
2/14/2017,31.39642334,33.75500107,33.77249908,33.3125,33.36750031,132904800
2/15/2017,31.51037407,33.87749863,34.06750107,33.65499878,33.88000107,142492400
2/16/2017,31.47316551,33.83750153,33.97499847,33.70999908,33.91749954,90338400
2/17/2017,31.55919647,33.93000031,33.95750046,33.77500153,33.77500153,88792800
2/21/2017,31.78708076,34.17499924,34.1875,33.99499893,34.05749893,98028800
2/22/2017,31.88241196,34.27750015,34.27999878,34.02750015,34.10749817,83347600
2/23/2017,31.74754524,34.13249969,34.36999893,34.07500076,34.34500122,83152800
2/24/2017,31.77777481,34.16500092,34.16500092,33.81999969,33.97750092,87106400
2/27/2017,31.84054184,34.23249817,34.36000061,34.06999969,34.28499985,81029600
2/28/2017,31.85450745,34.24750137,34.36000061,34.17499924,34.27000046,93931600
3/1/2017,32.50561142,34.94749832,35.03749847,34.40000153,34.47249985,145658400
3/2/2017,32.31259918,34.74000168,35.06999969,34.68999863,35,104844000
3/3/2017,32.50327301,34.94499969,34.95750046,34.64749908,34.69499969,84432400
3/6/2017,32.40097046,34.83499908,34.94250107,34.65000153,34.84249878,87000000
3/7/2017,32.44281769,34.88000107,34.99499893,34.69749832,34.76499939,69785200
3/8/2017,32.32189941,34.75,34.95000076,34.70500183,34.73749924,74828800
3/9/2017,32.24749756,34.66999817,34.69749832,34.26250076,34.68500137,88623600
3/10/2017,32.35445023,34.78499985,34.84000015,34.65999985,34.8125,78451200
3/13/2017,32.36839676,34.79999924,34.85749817,34.70500183,34.71250153,69686800
3/14/2017,32.31956863,34.74750137,34.91249847,34.70999908,34.82500076,61236400
3/15/2017,32.6613884,35.11500168,35.1875,34.75749969,34.85250092,102767200
3/16/2017,32.71489334,35.17250061,35.25500107,35.06499863,35.18000031,76928000
3/17/2017,32.55210495,34.99750137,35.25,34.97249985,35.25,175540000
3/20/2017,32.89393616,35.36500168,35.375,35.05749893,35.09999847,86168000
3/21/2017,32.51722336,34.95999908,35.70000076,34.93249893,35.52750015,158119600
3/22/2017,32.8846283,35.35499954,35.40000153,34.93999863,34.96250153,103440800
3/23/2017,32.76836777,35.22999954,35.39500046,35.15250015,35.31499863,81385200
3/24/2017,32.70325089,35.15999985,35.43500137,35.08750153,35.375,89582400
3/27/2017,32.75905991,35.22000122,35.30500031,34.65499878,34.84749985,94300400
3/28/2017,33.43804932,35.95000076,36.00999832,35.15499878,35.22750092,133499200
3/29/2017,33.51247025,36.02999878,36.12250137,35.79750061,35.91999817,116760000
3/30/2017,33.46828461,35.98249817,36.125,35.875,36.04750061,84829200
3/31/2017,33.4054985,35.91500092,36.06750107,35.75249863,35.93000031,78646800
4/3/2017,33.41479874,35.92499924,36.02999878,35.76250076,35.92750168,79942800
4/4/2017,33.66360855,36.19250107,36.22249985,35.79249954,35.8125,79565600
4/5/2017,33.48921585,36.00500107,36.36500168,35.95249939,36.05500031,110871600
4/6/2017,33.4054985,35.91500092,36.13000107,35.86249924,36.07249832,84596000
4/7/2017,33.33108902,35.83499908,36.04499817,35.81750107,35.93249893,66688800
4/10/2017,33.29155731,35.79249954,35.97000122,35.72499847,35.90000153,75733600
4/11/2017,32.93346405,35.40750122,35.83750153,35.01499939,35.73500061,121517600
4/12/2017,32.97298813,35.45000076,35.53749847,35.25249863,35.40000153,81400000
4/13/2017,32.7985878,35.26250076,35.59500122,35.26250076,35.47750092,71291600
4/17/2017,32.9799614,35.45750046,35.47000122,35.21749878,35.36999893,66328400
4/18/2017,32.83346939,35.29999924,35.50999832,35.27750015,35.35250092,58790000
4/19/2017,32.71255112,35.16999817,35.5,35.11249924,35.47000122,69313600
4/20/2017,33.12181473,35.61000061,35.72999954,35.29000092,35.30500031,93278400
4/21/2017,33.08227921,35.56750107,35.66999817,35.46250153,35.61000061,69283600
4/24/2017,33.40084839,35.90999985,35.98749924,35.79499817,35.875,68537200
4/25/2017,33.60780716,36.13249969,36.22499847,35.96749878,35.97750092,75486000
4/26/2017,33.41016006,35.91999817,36.15000153,35.84500122,36.11750031,80164800
4/27/2017,33.43572617,35.94749832,36.04000092,35.82749939,35.97999954,56985200
4/28/2017,33.4031601,35.91249847,36.07500076,35.81750107,36.02249908,83441600
5/1/2017,34.08449173,36.64500046,36.79999924,36.24000168,36.27500153,134411600
5/2/2017,34.3007431,36.87749863,37.02249908,36.70999908,36.88499832,181408800
5/3/2017,34.19610596,36.76499939,36.87250137,36.06750107,36.39749908,182788000
5/4/2017,34.07286835,36.63249969,36.78499985,36.45249939,36.63000107,93487600
5/5/2017,34.63791656,37.24000168,37.24499893,36.68999863,36.68999863,109310800
5/8/2017,35.57965851,38.25249863,38.42499924,37.25749969,37.25749969,195009600
5/9/2017,35.80755234,38.49750137,38.72000122,38.36249924,38.46749878,156521600
5/10/2017,35.63780594,38.31499863,38.48500061,38.02750015,38.40750122,103222800
5/11/2017,35.9460144,38.48749924,38.51750183,38.07749939,38.11249924,109020400
5/12/2017,36.44801712,39.02500153,39.10499954,38.66749954,38.67499924,130108000
5/15/2017,36.35461044,38.92499924,39.16249847,38.76250076,39.00249863,104038800
5/16/2017,36.30092239,38.86750031,39.01499939,38.68000031,38.98500061,80194000
5/17/2017,35.08210373,37.5625,38.64250183,37.42750168,38.40000153,203070800
5/18/2017,35.61679459,38.13499832,38.33499908,37.78250122,37.81750107,134272800
5/19/2017,35.73820496,38.26499939,38.49499893,38.15750122,38.34500122,107843200
5/22/2017,35.95536041,38.49750137,38.64500046,38.22750092,38.5,91865600
5/23/2017,35.91099548,38.45000076,38.72499847,38.32749939,38.72499847,79675600
5/24/2017,35.80358124,38.33499908,38.54249954,38.16749954,38.45999908,76712000
5/25/2017,35.92733002,38.46749878,38.58750153,38.25749969,38.43249893,76942400
5/26/2017,35.86662292,38.40250015,38.56000137,38.32749939,38.5,87710400
5/30/2017,35.88063431,38.41749954,38.60749817,38.33250046,38.35499954,80507600
5/31/2017,35.66815948,38.18999863,38.54249954,38.09500122,38.49250031,97804800
6/1/2017,35.76622391,38.29499817,38.33250046,38.05500031,38.29249954,65616400
6/2/2017,36.29624939,38.86249924,38.86249924,38.22249985,38.39500046,111082800
6/5/2017,35.9413414,38.48249817,38.61249924,38.36500168,38.58499908,101326800
6/6/2017,36.06276703,38.61249924,38.95249939,38.44499969,38.47499847,106499600
6/7/2017,36.27756882,38.84249878,38.99499893,38.61999893,38.75500107,84278400
6/8/2017,36.18884277,38.74750137,38.88499832,38.59999847,38.8125,85003200
6/9/2017,34.78555298,37.24499893,38.79750061,36.50500107,38.79750061,259530800
6/12/2017,33.95433044,36.35499954,36.52249908,35.62749863,36.43500137,289229200
6/13/2017,34.22751236,36.64749908,36.86249924,36.28749847,36.79000092,136661600
6/14/2017,33.89361954,36.29000092,36.875,35.95999908,36.875,126124800
6/15/2017,33.69048691,36.07249832,36.11999893,35.55250168,35.83000183,128661600
6/16/2017,33.21882248,35.56750107,36.125,35.54999924,35.94499969,201444400
6/19/2017,34.16914749,36.58499908,36.68500137,35.91500092,35.91500092,130165600
6/20/2017,33.85858917,36.25249863,36.71749878,36.23500061,36.71749878,99600400
6/21/2017,34.05939865,36.46749878,36.51750183,36.15250015,36.38000107,85063200
6/22/2017,34.0033493,36.40750122,36.67499924,36.27999878,36.44250107,76425200
6/23/2017,34.15512848,36.56999969,36.79000092,36.27750015,36.28250122,141757600
6/26/2017,34.04773331,36.45500183,37.06999969,36.34500122,36.79249954,102769600
6/27/2017,33.55972672,35.93249893,36.54000092,35.90499878,36.25249863,99047600
6/28/2017,34.05006027,36.45750046,36.52750015,35.79000092,36.12250137,88329600
6/29/2017,33.54804611,35.91999817,36.28250122,35.56999969,36.17750168,125997600
6/30/2017,33.62743759,36.00500107,36.24000168,35.94499969,36.11249924,92096400
7/3/2017,33.50603867,35.875,36.32500076,35.77500153,36.22000122,57111200
7/5/2017,33.64377594,36.02249908,36.19749832,35.68000031,35.92250061,86278400
7/6/2017,33.3262291,35.68249893,35.875,35.60250092,35.75500107,96515200
7/7/2017,33.66480255,36.04499817,36.1875,35.72499847,35.72499847,76806800
7/10/2017,33.8702774,36.26499939,36.48749924,35.84249878,36.02750015,84362400
7/11/2017,33.98000336,36.38249969,36.46250153,36.09500122,36.18249893,79127200
7/12/2017,34.0290451,36.43500137,36.54499817,36.20500183,36.46749878,99538000
7/13/2017,34.50303268,36.94250107,37.12250137,36.36000061,36.375,100797600
7/14/2017,34.79956818,37.25999832,37.33250046,36.83250046,36.99250031,80528400
7/17/2017,34.92097473,37.38999939,37.72499847,37.14250183,37.20500183,95174000
7/18/2017,35.04239273,37.52000046,37.53250122,37.16749954,37.29999924,71475200
7/19/2017,35.26187134,37.75500107,37.85499954,37.48749924,37.61999893,83692000
7/20/2017,35.10310745,37.58499908,37.93500137,37.54750061,37.875,68974800
7/21/2017,35.08677292,37.56750107,37.61000061,37.22000122,37.49750137,105010400
7/24/2017,35.51172638,38.02249908,38.11000061,37.47499847,37.64500046,85972800
7/25/2017,35.66349792,38.18500137,38.45999908,37.95000076,37.95000076,75415600
7/26/2017,35.83160782,38.36500168,38.48249817,38.26499939,38.33750153,63124000
7/27/2017,35.15447617,37.63999939,38.49750137,36.82500076,38.4375,129905200
7/28/2017,34.90697098,37.375,37.55749893,37.29750061,37.47249985,68854800
7/31/2017,34.7271843,37.18249893,37.58250046,37.03250122,37.47499847,79383600
8/1/2017,35.03540039,37.51250076,37.55500031,37.10250092,37.27500153,141474400
8/2/2017,36.69084549,39.28499985,39.9375,39.04000092,39.81999969,279747200
8/3/2017,36.32426834,38.89250183,39.30250168,38.75500107,39.26250076,108389200
8/4/2017,36.515728,39.09749985,39.34999847,38.92250061,39.01750183,82239600
8/7/2017,37.08078766,39.70249939,39.72999954,39.16749954,39.26499939,87481200
8/8/2017,37.37731934,40.02000046,40.45750046,39.56750107,39.65000153,144823600
8/9/2017,37.60614777,40.26499939,40.31750107,39.77750015,39.81499863,104526000
8/10/2017,36.40830231,38.83000183,40,38.65750122,39.97499847,163217200
8/11/2017,36.91461945,39.36999893,39.64250183,39.01750183,39.15000153,105028400
8/14/2017,37.47018051,39.96250153,40.05250168,39.6875,39.83000183,88490800
8/15/2017,37.88040161,40.40000153,40.54999924,40.03499985,40.16500092,117862000
8/16/2017,37.72803116,40.23749924,40.62749863,40.03749847,40.48500061,110686400
8/17/2017,37.0037117,39.46500015,40.17750168,39.45999908,40.13000107,111762400
8/18/2017,36.91931915,39.375,39.875,39.18000031,39.46500015,109712400
8/21/2017,36.85133743,39.30250168,39.47249985,38.77750015,39.375,105474000
8/22/2017,37.45376968,39.94499969,40,39.50500107,39.55749893,86418400
8/23/2017,37.50064468,39.99499893,40.11750031,39.72000122,39.76750183,77596400
8/24/2017,37.33423233,39.81750107,40.18500137,39.63750076,40.10749817,79275600
8/25/2017,37.47251511,39.96500015,40.13999939,39.81750107,39.91249847,101920400
8/28/2017,37.84992218,40.36750031,40.5,39.98249817,40.03499985,103864000
8/29/2017,38.18746948,40.72750092,40.77999878,40,40.02500153,118067600
8/30/2017,38.29061127,40.83750153,40.97249985,40.65250015,40.95000076,109078400
8/31/2017,38.44296646,41,41.13000107,40.86999893,40.90999985,107140400
9/1/2017,38.45469666,41.01250076,41.23500061,40.90750122,41.20000076,66364400
9/5/2017,37.99290848,40.52000046,41.0625,40.13999939,40.9375,117874000
9/6/2017,37.95306778,40.47750092,40.74750137,40.13000107,40.67750168,86606800
9/7/2017,37.80069351,40.31499863,40.56000137,40.09000015,40.52249908,87714000
9/8/2017,37.18421173,39.65750122,40.28749847,39.63249969,40.21500015,114446000
9/11/2017,37.85695267,40.375,40.51250076,39.97249985,40.125,126323200
9/12/2017,37.70692444,40.21500015,40.99000168,39.69250107,40.65250015,286856000
9/13/2017,37.42329025,39.91249847,39.99000168,39.47750092,39.96749878,179629600
9/14/2017,37.10214996,39.56999969,39.84999847,39.52249908,39.74750137,95042800
9/15/2017,37.47721481,39.97000122,40.24250031,39.5,39.61750031,196458400
9/18/2017,37.19356918,39.66749954,40.125,39.5,40.02750015,113077600
9/19/2017,37.20763779,39.68249893,39.94250107,39.61000061,39.87749863,83242400
9/20/2017,36.58411789,39.01750183,39.56499863,38.45750046,39.47499847,211805600
9/21/2017,35.95589828,38.34749985,38.95000076,38.1875,38.95000076,150046800
9/22/2017,35.60429382,37.97249985,38.06750107,37.63999939,37.88499832,186581600
9/25/2017,35.29018402,37.63750076,37.95750046,37.29000092,37.49750137,177549200
9/26/2017,35.89730072,38.28499985,38.47999954,37.92250061,37.94499969,146640000
